74460324.txt,"Copy of a very interesting address to the prisoners in Jedburgh, Greenlaw and Berwick jails - F.3.a.14(3)"
74460332.txt,"Lament of Peter M'Lean now lying under sentence of death - L.C.fol.178A.2(205)"
74460342.txt,"Last speech and dying words of Janet Hutchie, who was execute in the Grass-market of Edinburgh, upon the 30th of August 1721, for the murder of her own child - Ry.III.c.36(76)"
74460344.txt,"Last Words and Dying Declaration of Jock Heigh the Hangman - L.C.Fol.74(173)"
74460451.txt,"Last speech and dying words of Serjeant Ainslie, who was execute in the Castle of Edinburgh - Ry.III.c.36(30)"
74460452.txt,"Speech and dying words of John Dalgleish, lock man alias hang-man of Edinburgh - RB.l.262(057)"
74460480.txt,"Condemned or, The last moments of William Perrie - L.C.Fol.73(117)"
74460493.txt,"Genuine last speeches and dying words of Thomas Smith and George Stephenson who were executed at the West End of the Tolbooth of Edinburgh, on Wednesday the 21st of January, 1807, for the crime of horse stealing - APS.4.96.2"
74460509.txt,"Last confession of Mr. Robert Irvine, who was execute May 1st, 1717 near Brughtoun, between Leith and Edinburgh; for murdering John and Alexander Gordons, sons to James Gordon of Allan, on Sunday the 28th of April 1717 - RB.l.106(123)"
74460510.txt,"Last speech, confession and dying words of the lives of John Smith, and George Stevenson, who were executed, at the West end of the Tolbooth of Edinburgh ... 21st of January, 1807 for the crime of horse stealing - Ry.III.a.2(3)"
74460511.txt,"Last speech confession and dying words of Donald M'Craw, who was executed at Perth, and his body given to the doctors for dessection [sic], on Friday the 13th Nov. 1795, for the horrid murder of his wife Ann Adam, when she was within a month of being deli - 6.365(98)"
74460512.txt,"Last speech, confession, and dying declaration of Mort Collins, soldier in the 27th regiment of foot, who was execute at Glasgow, on Wednesday the 7th of November 1792, and his body given to the doctors, for the murder of John Panton, Keeper of Bridwell - 6.365(81)"
74460513.txt,"Last speech, confession and dying words, of Robert Stewart, late bookbinder in Edinburgh, who was executed there on Wednesday Febru. 22d, 1809, for the crime of house-breaking and robbery - APS.3.84.18"
74460515.txt,"Last speech and confession, and last words of Thomas Neilson, who was executed at Maybol, on Thursday, being the 14th of August, 1718 for murdering one named M'Connel, in the parish of Girvan - Ry.III.c.36(43)"
74460517.txt,"Last speech and dying words, of Mr. John Audouin, who was executed at Dublin, on Wednesday the 29th. of May last 1728 for the murder of his maid Margaret Kief - RB.l.106(121)"
74460519.txt,"Last speech and dying words of James Thomson, tincklar - RB.l.106(115)"
74460522.txt,"Last speech and dying words, of Neil Cordey Sentinel in the Fuziliers, who was execute in the Grass-Market of Edinburgh on the 25th instant; for murdering John Anderson coachman in the Cannongate - RB.l.106(116)"
74460524.txt,"Last Speech confession and dying words of Colonel Despard and his assocates - APS.3.82.27"
74460526.txt,"Last speech, confession and dying words of John M'Millan - 6.365(95)"
74460527.txt,"Last speech, confession and dying words of Ann Morison - APS.4.201.06"
74460550.txt,"Second last Speech of Mort Collins, who was execute at Glasgow on Wednesday the seventh of Novr. 1792, for the murder of John Panton, giving an account of his behaviour in prison and on the scaffold - 6.365(80)"
74460551.txt,"Second Speech of James Day - 6.365(103)"
74460682.txt,"Last speech, confession, and dying declaration of William Scott, who was executed at the cross of Glasgow, on Wednesday, the 3rd of December, 1788, for the crime of house-breaking and theft - APS.4.96.6"
74460755.txt,"Letter from Helen Hutton, who was execute at Haddington, on Friday last, the 25th of February, written to her mother a few days before her execution - Ry.III.c.36(103)"
74460760.txt,"Last speech and dying words of John Treplecock, who was execute in the Grass-market of Edinburgh, on Friday the 1st of February 1723 - Ry.III.c.36(93)"
74460768.txt,"Last speech of Sir Godfrey M'Culloch of Myretoun, Knight and Baronet, who was beheaded at the Cross of Edinburgh, the twenty sixth day of March, 1697 - L.C.Fol.76(23)"
74460778.txt,"Confession of Emond - Ry.III.a.2(095)"
74460779.txt,"Last confession of Mr. Robert Irvine, who was execute May 1st, 1717. near Brughtoun, between Leith and Edinburgh; for murdering John and Alexander Gordons, sons to James Gordon of Allan, on Sunday the 28th of April 1717 - Ry.III.c.36(34h)"
74460780.txt,"Account of the life and dying confession of William Anderson Horner, son to Peter Anderson Horner, living in the parish of Saline in the shire of Pearth [sic], who murdered Elison Mitchill, wife of David Blythe Horner also, in the beginning of winter, 170 - Ry.III.a.2(101)"
74460786.txt,"Account of the last dying words and execution of Mrs. Shuttleworth, for the murder of her husband, on Friday the 7th of December inst. 1821, at Montross, near Edinburgh - APS.3.96.15"
74460791.txt,"Last words and confession of David Myles who was executed for incest, at Edinburgh, on the 27 Day of November, 1702 - 6.314(37)"
74460792.txt,"Last speech and confession and dying words of Hellen Marishal who was executed at the Grass-Market of Edinburgh, upon the thirty day of March, one thousand seven hundred and twenty, for the crime of murdering her own child - Ry.III.c.36(69)"
74460795.txt,"Last speech and dying declaration of James Henderson, late in Bainshole, who was executed at Aberdeen, on Friday the 29th day of October 1790, for the murder of Alexander Gillespie, slater, and his body given to the surgeons to be dissected - 6.365(104)"
74460796.txt,"Last words and declaration of Jannet Shank, who was execute in the Grass mercat of Edinburgh, upon the 7 day of February, 1711  for the crime of child-murder - 6.314(28)"
74460802.txt,"Last speech and confession of Margaret Crooks, who was executed at the Grass-Market of Edinburgh, the twenty fourth of December 1718. for the murthering her own child - Ry.III.c.36(42)"
74460807.txt,"Last speech and confession of Patrick M'Nicol, alias Campbell, who was executed at Mugdock, upon the 28th of March 1718 for the murder of John Graham - Ry.III.c.36(46)"
74460815.txt,"Last dying words, speech, & confession of Elizabeth Warriner who was convicted at the last Lincoln Assizes, for the horrid murder of her step-son, J. Warriner, by poison, and who was executed at the city of Lincoln, on Saturday the 27th of Oct. 1821 - APS.4.82.34"
74460816.txt,"Last speech and confession of Margaret Anderson, who vvas executted at Edinburgh, on Wedensday being the tvventy 2d. of April 1713. for the murdering of her own child - 6.314(29)"
74460827.txt,"Last speech and dying words of Ancient Baver officer in Montiqu's [sic] regiment - Ry.III.c.36(70)"
74460832.txt,"Last speech and dying words of John Webster, gardiner at Greenhill, who was execute at Greenside, near Broughtoun, for the horrid murder of Marjory Campbell, a girl - Ry.III.c.36(92)"
74460860.txt,"Last speech, confession, and dying words of James Dick, who was executed at Glasgow on Wednesday the 16th of May 1792, and his body given to the professor of anatomy to be dissected, for the horrid and cruel murder of his own wife - 6.365(82)"
103831246.txt,"Second part of the last speech, confession and dying words of James Dick, who was executed at Glasgow on Wednesday the 16th of May 1792, and his body given to the Professor of Anatomy to be dissected, for the horrid and cruel murder of his own wife - 6.365(83)"
74458985.txt,"Dialogue between his Grace the Duke of Argyle and the Earl of Mar - RB.l.106(73)"
74458994.txt,"Hymn, to the victory in Scotland - L.C.Fol.76(127)"
74459050.txt,"Arms and the man, I sing - L.C.Fol.76(126)"
74459079.txt,"Blue bonnets are over the border - RB.m.168(056)"
74459125.txt,"Callum O' Glen - L.C.Fol.70(87b)/L.C.Fol.70(158)"
74459190.txt,"Flora's lament for her Charlie - RB.m.168(178)"
74459217.txt,"Haughs o' Crumdel - RB.m.143(024)"
74459409.txt,"Prince Charlie and his tartan pladdie - L.C.Fol.70(259)"
74459427.txt,"Sandy and the days o' langsyne - L.C.Fol.70(005)"
74459497.txt,"Blockade of Edinburgh Castle; or, Captain Taylor in Livingston's yards - RB.l.262(120)"
74459567.txt,"Gallant Admiral - APS.3.94.10"
74459659.txt,"Pretended Prince of Wales's new exercise of the Scotch lang goon - Ry.III.a.10(124)"
74459747.txt,"Valiant Jockie, or The maiden warriour - RB.l.262(082)"
74459748.txt,"Excellent new song, intituled, Valiant Jockie his ladies resolution - Ry.III.a.10(26)"
74459751.txt,"Waes me for Prince Charlie - L.C.Fol.178A.2(121)"
74459798.txt,"Charlie Stuart and his tartan plaidy/Inniskillen Dragoon - L.C.1270(05)"
74459821.txt,"Prince Charlie and his tartan pladdie - L.C.Fol.70(259)"
74459881.txt,"True and exact copy of the paper delivered by Christopher Layer, Esq; at the place of execution, &c. - Ry.III.c.36(33)"
74459992.txt,"Letter from a gentleman in England to his friend in Scotland, concerning the reports upon Colonel Charters - Ry.III.c.36(40)"
74460087.txt,"Brigadier M'Intosh farewel to the Highlands - RB.l.262(027)"
74460343.txt,"Last speech and confession of Thomas Bean, one of those executed for the late riot in Salisbury-Court at London - Ry.III.c.36(39)"
74460507.txt,"Lamentation, and last farewel of Serjeant William Ainslie, who was executed over the Castle-wall of Edinburgh, for high treason and treachery, on Monday the 24th ef [sic] December, 1716 - Ry.III.c.36(31)"
74460525.txt,"Last speech of Coll Oxburgh - L.C.Fol.76(93)"
74460751.txt,"True copy of the paper delivered to the sheriff,  by Captain John Bruce, who was execute at Lancaster the 2d of October, 1716 - APS.4.96.29"
74460763.txt,"Poem upon the most potent prince James Dnke [sic] of Hamilton; anent the union, of Great Britain - Ry.III.a.10(88)"
74460790.txt,"Last speech of Coll. Oxburgh, who was executed at Tyburn May 14th, 1716 - Ry.III.c.36(34b)"
74460819.txt,"Last speech and dying words of James Shepherd who was exeuted [sic] for high treason - Ry.III.c.36(47)"
74460821.txt,"Last words of John Knox, who was shot in the North-Inch of Perth the 24th of August 1716, about 7 in the morning - APS.4.83.19"
74509052.txt,"Tartan plaidy - APS.4.95.15(2)"
74535210.txt,"Landing of Royal Charlie - RB.m.168(248)"
74558230.txt,"Letter to the author of the National Journal - L.C.Fol.76(125)"
74561270.txt,"Execllent [sic] new song entituled, the new way of The broom of Cowden Knows - Ry .III.a.10(7)"
74458997.txt,"Love of God shave - L.C.Fol.178A.2(82)"
74459024.txt,"True son of Erin's lament for Ireland - L.C.fol.178A.2(031)"
74459140.txt,"Cockles and mussels aliv [sic], O - L.C.Fol.70(82a)L.C.Fol.70(147)"
74459168.txt,"Dorrn's ass - L.C.Fol.178A.2(070)"
74459177.txt,"English, Irish, Scotchman - L.C.Fol.70(236)"
74459184.txt,"Father O'Flynn - L.C.Fol.70(186)"
74459209.txt,"Granua's lament round O'Connells's grave - L.C.Fol.70(142)"
74459229.txt,"Hot ashfelt - L.C.Fol.70(131)"
74459232.txt,"Huzza for Reform and the garland of green! - RB.m.143(172)"
74459278.txt,"Johnie's lamentation - L.C.Fol.178A.2(013)"
74459279.txt,"Johnie's lamentation - L.C.Fol.178A.2(014)"
74459282.txt,"Kathleen Mavourneen - L.C.1269(313)"
74459328.txt,"Mary Neil - L.C.Fol.178A.2(063)"
74459359.txt,"Nell Flaherty's drake - L.C.Fol.70(260)"
74459367.txt,"Norah Magee - L.C.Fol.70(156)"
74459386.txt,"Paddy on the railway - L.C.fol.178A.2(086)"
74459390.txt,"Parody on the sailor's grave - L.C.1269(309)"
74459391.txt,"Pat McGuire - L.C.1268(113)"
74459392.txt,"Pat McGuire - L.C.fol.178A.2(030)"
74459394.txt,"Pat's opinion of Garibaldi - L.C.fol.178A.2(088)"
74459400.txt,"Poor Irish stranger - L.C.Fol.178A.2(050)"
74459441.txt,"Shiel's Rights of Man - RB.m.143(013)"
74459471.txt,"Apple praties - L.C.Fol.178A.2(066)"
74459516.txt,"Broth av a boy - L.C.fol.178A.2(070)"
74459526.txt,"Conoughtman's description of Glasgow - L.C.Fol.178A.2(99)"
74459556.txt,"Exile of Erin - L.C.Fol.70(214)"
74459566.txt,"Four-leaved shamrock - RB.m.143(139)"
74459587.txt,"Harp that once through Tara's halls - RB.m.143(144)"
74459596.txt,"Irish emigrant - L.C.Fol.70(003)"
74459597.txt,"Irish girl - L.C.fol.178A.2(065)"
74459652.txt,"Excellent new song lately composed entituled [sic] the pearel [sic] of the Irish nation - Ry.III.c.36(140)"
74459657.txt,"Poor man's tatties back again - L.C.fol.178A.2(268)"
74459664.txt,"Rambler from Clair - RB.m.169(104)"
74459688.txt,"Slaney side - L.C.Fol.70(176)"
74459691.txt,"Sons of the Thistle and Shamrock so green - L.C.Fol.178A.2(107)"
74459699.txt,"Tara Monster Meeting - L.C.Fol.178A.2(65)"
74459701.txt,"Taypot Close - L.C.Fol.70(220)"
74459708.txt,"True-lover's farewell to Ireland - L.C.fol.178A.2(047)"
74459743.txt,"Trust to luck - L.C.1269(306)"
74459787.txt,"Wonderful grey horse - L.C.Fol.69(340)"
74459803.txt,"Donnelly and Cooper - L.C.1270(17)"
74459804.txt,"Ewe Buchts - L.C.1270(04)"
74459811.txt,"Irish castles in the air - L.C.1270(08)"
74459813.txt,"Jessie o' the Dell - L.C.fol.178A.2(256)"
74459818.txt,"O'Donnell abu - L.C.1270(13)"
74459838.txt,"Isle of France / Home rule for Ireland - L.C.1270(09)"
74459843.txt,"Marble Arch/O'Donnell Aboo - L.C.Fol.70(139)"
74459845.txt,"Muckle meal pock / Irish Molly, O - L.C.1270(06)"
74459963.txt,"1599 newly invented neat Irish lies - L.C.1268(089)"
74459974.txt,"Curious and diverting dialogue - L.C.Fol.74(259)"
74460013.txt,"Serious poem upon William Wood, brasier, tinker, hard-ware-man, coiner, founder, and esquire - Ry.III.c.36(149)"
74460155.txt,"Edinburgh Irish festival, Or, The popish showman - RB.m.143(175)"
74460404.txt,"Outrage by Irish shearers - Ry.III.a.2(19)"
74460423.txt,"Riot at Musselburgh - Ry.III.a.2(045)"
74460538.txt,"Monkey barber - F.3.a.13(5)"
74460577.txt,"Total Wreck of the Britannia - L.C.Fol.73(110a)"
74460761.txt,"Full and particular account of some late engagements with the rebels, in which they lost several hundred men, copied from letters, lately received from gentlemen in the Sutherland Fencibles, with many other particulars respecting the proceedings of his Ma - 6.314(40)"
74460083.txt,"Full account of the barbarous MURDER That was committed on the body of MARY FRAZER, alias Adam, at the West Port of Edinburgh in her own house, and who died on Sunday the 3d day of July 1791, of the strokes she had received the Monday before, from John Sa - 6.365(100)"
74460339.txt,"Lamentation of Mary Braid, who is to be executed at Edinburgh, on ... the 17th day of February ... for ... incest with her brother ... and the ... murder of her own child - F.3.a.13(117)"
74460447.txt,"Full, true and particular account of that most extraordinary, shameful and disgraceful case of Incest between the Minister of the parish of Logie, in Ross-shire, and his own sister - L.C.Fol.74(181)"
74460622.txt,"Full and particular account of the trial and sentence of Thomas Braid and Mary Braid or Morison, brother and sister-german, who were tried yesterday (Monday) before the High Court of Justiciary, for incest and murder, and who are, Mary Braid or Morison to - F.3.a.13(116)"
74458981.txt,"Comic song : Patricks day - L.C.Fol.178A.2(46)"
74458991.txt,"Horse chestnut and a chestnut horse - L.C.1269(301)"
74459005.txt,"New song on the dear times - RB.m.169(035)"
74459011.txt,"Pastoral Poem betwixt Samuel and Cuddie concerning the loss sustained by the death of their sheep - RB.l.106(102)"
74459030.txt,"Absence of mind - L.C.Fol.70(182)"
74459040.txt,"Account of the doctor and his patients - RB.l.106(103)"
74459044.txt,"Answer to the Assembly of Bum-bees - Ry.III.a.10(74)"
74459057.txt,"Bagpipes no musick - Ry.III.c.36(71)"
74459081.txt,"Blythe Johnny Drummond - L.C.Fol.178A.2(114)"
74459082.txt,"Blythe Johnny Drummond - Rb.m.168(058)"
74459122.txt,"Butcher's greasy van - L.C.Fol.70(58a)L.C.Fol.70(107)"
74459130.txt,"Cats' eyes - L.C.1269(298)"
74459133.txt,"Cheer boys, cheer medley - L.C.Fol.70(110)"
74459142.txt,"Come down and open the door, love - L.C.Fol.70(91a)L.C.Fol.70(165)"
74459145.txt,"Cookey darling - L.C.Fol.70(128b)L.C.Fol.70(235)"
74459149.txt,"Cuddle doon - L.C.Fol.70(192)"
74459150.txt,"Cuddle doon - RB.m.143(026)"
74459166.txt,"Don't let us be strangers - L.C.Fol.70(69b)L.C.Fol.70(130)"
74459172.txt,"Drucken Jock - L.C.Fol.70(13b)L.C.Fol.70(026)"
74459202.txt,"Genealogy of the Clan MacGregor - RB.m.143(007)"
74459208.txt,"Good news - L.C.Fol.70(151)"
74459212.txt,"Grubstreet nae satyre: in answer to bag-pipes no musick - Ry.III.c.36(72)"
74459240.txt,"I wish my grannie saw ye - L.C.Fol.70(120a)/L.C.Fol.70(218)"
74459241.txt,"I'm a simple muleteer - L.C.1269(293)"
74459267.txt,"Jock and the mutch - L.C.Fol.70(224)"
74459268.txt,"Jock Tamson's tripe - L.C.Fol.70(208)"
74459289.txt,"Lamentation on the loss of the Whittle - L.C.Fol.70(025)"
74459322.txt,"Margaret and the minister, a true tale - RB.m.143(001)"
74459337.txt,"Miss Hooligan's Christmas cake - L.C.Fol.70(88a)/L.C.Fol.70(159)"
74459338.txt,"Money - L.C.Fol.70(127)"
74459366.txt,"Newhaven fishwife - L.C.Fol.70(095)"
74459379.txt,"On board the Kangaroo - L.C.Fol.178A.2(087)"
74459385.txt,"Oor wee Kate - L.C.Fol.70(14b)/L.C.Fol.70(028)"
74459387.txt,"Garland for a fraudulent bankrupts brow or A panegyrick on Robert Cowan's trip to the Tron - Ry.III.a.10(97)"
74459389.txt,"Parody on M'Gregor's gathering - L.C.Fol.70(053)"
74459399.txt,"Poems to the praise of most of the nobility in the Kingdom of Scotland - Ry.III.c.36(123)"
74459412.txt,"My dear old saxhorn - RB.m.143(040)"
74459418.txt,"Robin Tamson's smiddy - L.C.Fol.70(084)"
74459428.txt,"Satyr upon Allan Ramsay - RB.l.106(106)"
74459431.txt,"Scotch words - L.C.Fol.70(076)"
74459436.txt,"Scotland's stagnation, or, Where is all the money gone - RB.m.169(137)"
74459449.txt,"Song of the jolly jurymen - APS.3.94.11"
74459457.txt,"Sweet Jenny; or, Where can she be - L.C.1269(272)"
74459460.txt,"Tam Gibb and his sow - L.C.Fol.70(051)"
74459478.txt,"Ball of Dandyorum - RB.m.143(046)"
74459485.txt,"Battle of Balfron - L.C.Fol.70(022)"
74459486.txt,"Battle of the kitchen furniture - L.C.1269(279)"
74459487.txt,"Battle on the stair - L.C.1270(11)"
74459517.txt,"Carse o' Gowrie' Dairy - L.C.Fol.70(066)"
74459519.txt,"Cat out of the pock - F.3.a.13(13)"
74459521.txt,"Chickens in the garden - L.C.Fol.70(115)"
74459534.txt,"Dancing swell - RB.m.143(135)"
74459547.txt,"Downfall of the Dyke - APS.4.98.6(1)"
74459560.txt,"Fisherman and the monkey - L.C.1269(102b)/L.C.1269(172)"
74459572.txt,"Gipsey king - L.C.1269(320)"
74459585.txt,"Hansel poem of the deliverers of the Mid-Lothian Advertiser - L.C.fol.178A.2(243)"
74459599.txt,"Jolly school of boys - RB.m.143(146)"
74459601.txt,"King of the Cannibal Islands - RB.m.143(147)"
74459613.txt,"Last speech of the town's officers - L.C.1268(037)"
74459614.txt,"Last speech, confession, and dying words, of the Bogs, who were burnt in the Pleasance, on Monday the 25th of May, 1767 for the horrid crime of blood-sucking: a farce - APS.4.82.15"
74459617.txt,"Lodger's come - RB.m.143(149)"
74459622.txt,"Man that broke the bank at Monte Carlo - L.C.Fol.70(164)"
74459625.txt,"Mashers of Ramsey's Pend - L.C.Fol.70(160)"
74459632.txt,"New police - L.C.Fol.178A.2(86)/L.C.fol.178A.2(086)"
74459641.txt,"Old arm chair - L.C.fol.178A.2(022)"
74459665.txt,"Rat-catcher's daughter - L.C.fol.178A.2(081)"
74459686.txt,"Sights of Glasgow - L.C.Fol.70(041)"
74459696.txt,"Storm on the Paisley Canal - L.C.Fol.70(144)"
74459697.txt,"Storm on the Paisley Canal - RB.m.143(052)"
74459725.txt,"They were there - L.C.Fol.70(125)"
74459735.txt,"To J*** C***** a southron, sojournin' in Edinburgh, on receivin' his invitation to Auld Reekie - RB.m.143(027)"
74459736.txt,"Toby Brad or Funking the Cobbler - RB.m.143(22)/RB.m.143(022)"
74459758.txt,"Where did you get that hat? - L.C.Fol.70(178)"
74459760.txt,"Where is my Nancy? - L.C.1269(264)"
74459774.txt,"Willie Winkies testament - RB.l.262(113)"
74459781.txt,"Ye'll find I've seen my granny - L.C.Fol.70(138)"
74459794.txt,"Banks of Sweet Dundee' and 'Smell! Smell! His Breath! - RB.m.143(034)"
74459799.txt,"Child with three fathers - RB.m.143(036)"
74459832.txt,"Cow and the Parson! / Star of Glengary - L.C.178.A.2"
74459862.txt,"Speech of John Curry, to be delivered on the Tron 10th Apr. 1728 - Ry.III.a.10(93)"
74459895.txt,"Last speech, confession, and crying supplication of Sir Turnabout Topboots - RB.m.143(177)"
74459908.txt,"Broomielaw Bridge - APS.3.98.8"
74459970.txt,"Comical wedding, between an old bachelor 65 years of age, and a young woman of 19 - L.C.1268(056)"
74459988.txt,"Grand smoking concert will be held in Janefield cemetry - RB.m.143(114)"
74459990.txt,"Lecture to the Ladies by a Disobliged Admirer of the Fair Sex - Ry.III.a.10(94)"
74459999.txt,"New song on reform - L.C.Fol.178A.2(056)"
74460011.txt,"Satyr upon Allan Ramsay occasioned upon a report of his translating Horace - Ry.III.c.36(134)"
74460093.txt,"By Royal Command - RB.m.143(117)"
74460110.txt,"Copy of a surgeon's billl - L.C.1268(053)"
74460115.txt,"Cuddy Peggy - L.C.Fol.70(081)"
74460125.txt,"Desperate engagement - L.C.1268(060)"
74460288.txt,"Habbie Simpson & his wife; or, A new way of raising the wind - L.C.1270(19)"
74460316.txt,"Humours of the Age - F.3.a.13(101)"
74460318.txt,"Important Strike of the Maid Servants of Edinburgh - L.C.1268(062)"
74460350.txt,"Life and death of the old woman of Radcliffe Highway - RB.m.143(108)"
74460362.txt,"Love Letter - L.C.1268(082)"
74460374.txt,"Missing From the Neighbourhood of the High Street - RB.m.143(115)"
74460463.txt,"Account of that horrid and barbarous murder, which a baker supposed he had committed on the body of his wife in Glasgow, on Tuesday last, the 15th March, 1827, and for which he has undergone a public investigation - F.3.a.13(34)"
74460484.txt,"Deadly groans of the whisky stills - APS.4.82.28"
74460506.txt,"Lamentation of the butchers wives in Musleburgh for weighting of the flesh - Ry.III.c.36(145)"
74460520.txt,"Last speech and dying words of John Dalgleish, hangman of Edinburgh - L.C.Fol.74(39)"
74460528.txt,"Last will and testament of Evan Morgan, to his cousin Thom Andrew - Ry.III.c.36(137)"
74460549.txt,"Science of kissing - RB.m.143(066)"
74460554.txt,"True Secrets of Love - RB.m.143(062)"
74460675.txt,"New invented Act of Parliament, for the benefit of young men, old men, maids, wives, widows, old maids, bachelors, &c. - L.C.Fol.74(127)"
74460678.txt,"Stump speech - RB.m.143(54)"
74460681.txt,"Letter from a friend on a journey to the north - L.C.1268(41)"
74460699.txt,"New intended Act of Parliament for the benefit of young men, old men, maids, wives, old maids, batchelors, widows, &c - F.3.a.13(29)"
74460735.txt,"Unto the Right Honourable The Lords of Council and Session the petition of the clerks and apprentices of writers to the Signet, and writers in Edinburgh - L.C.1268(97)"
74460738.txt,"Proposed new Act of Parliament, for the benefit of young men, old men, wives, old maids, bachelors, widows, &c - L.C.Fol.74(31)"
74460740.txt,"For the benefit of Mr. Munro senior - L.C.Fol.74(299)"
74460746.txt,"New approved Act of Parliament for the benefit of young men, old men, maids, wives, widows, old maids, bachelors, &c. - L.C.1268(91)"
74460781.txt,"Contents of two drawers of a sideboard in a certain hotel, north of John o' Groats - L.C.1268(101)"
74460820.txt,"Last speech and dying words, of the Cross of Edinburgh which was hang'd, drawn and quarter'd, on Monday the 15th March, 1756, for the horrid crime of being an incumbrance to the street - APS.4.83.4"
74460834.txt,"New intended Act of Parliament for the benefit of young men, old men, maids, wives, old maids, batchelors, widows, &c - L.C.1268(107)"
74460878.txt,"This is a particular account, founded on fact, of two young rovin' youths, who courted lasses for cake an' puddin' - L.C.1268(078)"
74460879.txt,"Symposium of Scottish Songs - RB.m.143(21)"
74460880.txt,"Copy of a very curious letter - APS.3.82.24"
74460882.txt,"Pop goes the weasel - L.C.fol.178A.2(032)"
74509078.txt,"John and his wife on using tea - L.C.fol.178A.2(054)"
74521632.txt,"Banishment of poverty - Ry.III.a.10(2)"
74555986.txt,"Lasses of Kinghorn Tune of Clavers and his Highland men - Ry.III.a.10(9)"
74459013.txt,"Ploughman lads for me - L.C.fol.178A.2(023)"
74459146.txt,"Country hirings - L.C.Fol.70(087)"
74459147.txt,"Country hirings - L.C.Fol.70(088)"
74459558.txt,"Feeing time - L.C.Fol.178A.2(067)"
74459559.txt,"Feeing time - L.C.Fol.70(35b)"
74459835.txt,"Feeing time - L.C.1270(18)"
74458989.txt,"Gude new year to ane an' a' - L.C.1269(267)"
74458990.txt,"Guid time's comin' sune, my boys - L.C.1268(155)"
74458999.txt,"New medley - L.C.Fol.70(263)"
74459009.txt,"New song, called the Bridgeton tragedy - L.C.Fol.178A.2(61)"
74459018.txt,"Innerleithen Well - L.C.Fol.74(47)"
74459062.txt,"Banks of Tay - L.C.Fol.70(212)"
74459066.txt,"Bauldy Buchanan - L.C.Fol.70(20b)"
74459084.txt,"Bonnie banks of Lochlomond - L.C.Fol.70(114)"
74459088.txt,"Bonnie Den o' Airlie - L.C.Fol.70(239)"
74459089.txt,"Bonnie Ellerslie - L.C.1269(162b)"
74459090.txt,"Bonnie Jeanie Deans - L.C.Fol.70(216)"
74459094.txt,"Bonnie Scotland I adore thee - L.C.Fol.73(128b)"
74459095.txt,"Bonnie wood o' Craigie Lea - L.C.Fol.70(202)"
74459099.txt,"Bonny Jean of Aberdeen - APS.4.94.25"
74459102.txt,"Bonny Mary of Argyle - L.C.fol.178A.2(077)"
74459107.txt,"Braes o' Balquhither - L.C.fol.178A.2(202)"
74459109.txt,"Braes of Yarrow - RB.m.143(003)"
74459120.txt,"Burns and Tannahill - L.C.Fol.70(016)"
74459154.txt,"Dear old pals - L.C.Fol.70(196)"
74459173.txt,"Dumbarton's bonny dell - L.C.Fol.178A.2(38)L.C.fol.178A.2(038)"
74459174.txt,"Duncan Campbell - L.C.Fol.70(57b)/L.C.Fol.70(106)"
74459211.txt,"Green Grows the Rashes - RB.m.168(207)"
74459222.txt,"Highland Mary - RB.m.143(029)"
74459223.txt,"Highland minstrel boy - L.C.1269(211)"
74459224.txt,"His Grace the great Duke of Argyl's [sic] welcom [sic] to Scotland, or, The Scots mens great joy and Edinburghs great glory, for the safe arrival of that nobel [sic] peer, with his royal consort - Ry.III.a.10(87)"
74459236.txt,"I canna' leave my hieland hame - L.C.Fol.178.A.2(71)"
74459237.txt,"I canna leave my hieland hame (Catalogued as ""Lines on the loss of the Glasgow and Londonderry steam-ship ""Falcon"""") - L.C.Fol.178A.2(076)"
74459245.txt,"In praise of antiquarianism - L.C.fol.178A.2(098)"
74459256.txt,"Jeanie Deans - L.C.Fol.70(215)"
74459266.txt,"Jessy the flower of Dumblain - L.C.Fol.178A.2(082)"
74459275.txt,"John highland man's remarks - Ry.III.a.10(73)"
74459280.txt,"Joseph Tuck - L.C.Fol.178A.2(084)"
74459292.txt,"Leader-haughs and Yarow - Ry.III.c.36(127)"
74459318.txt,"MacGregor's gathering - L.C.Fol.70(054)"
74459319.txt,"Maggie Lauder - RB.l.262(094)"
74459329.txt,"Mary, the maid of the Don - L.C.178.A.2(197)/L.C.fol.178A.2(197)"
74459332.txt,"Massacre of Macpherson - L.C.Fol.70(076)"
74459336.txt,"Meet me on the Gowan Lea - L.C.fol.178A.2(225)"
74459361.txt,"Nether Mill Glen - L.C.Fol.70(150b)/L.C.Fol.70(271)"
74459374.txt,"O Caledon, o Caledon - Ry.III.a.10(71)"
74459380.txt,"On the banks of Allan Water - L.C.Fol.70(180)"
74459381.txt,"On the banks of Allan Water - RB.m.143(211)"
74459407.txt,"Pretty Little Nell - L.C.Fol.178A.2(118)"
74459410.txt,"Professor Nimmo's lament - L.C.fol.178A.2(241)"
74459422.txt,"Roslin castle - RB.m.169(113)"
74459430.txt,"Scotch medley - L.C.Fol.70(056)"
74459433.txt,"Scotia's thistle - L.C.1269(175b)/L.C.1269(308)"
74459434.txt,"Scotland yet - L.C.Fol.70(73b)"
74459438.txt,"Scots wha hae wi Wallace bled - RB.m.169(138)"
74459447.txt,"Then fill the cup to Murray's name - APS.4.87.12"
74459455.txt,"Sweet Annie o' the winding Dee - L.C.Fol.70(039)"
74459481.txt,"Banks of Ayr - L.C.Fol.70(9a)"
